ID	DOCULECT	CONCEPT	GLOSS_ID	VALUE	FORM	TOKENS
5312	鹿寨四排	雨*	007	wɜn̥⁵⁴ʔ	wɜn̥⁵⁴ʔ	w ɜ n̥ ⁵⁴ʔ/⁵⁴
5313	鹿寨鹿寨	雨*	007	wɯn⁵⁴ʔ	wɯn⁵⁴ʔ	w ɯ n ⁵⁴ʔ/⁵⁴
81	大化岩滩	雪*	009	nɜi⁴²	nɜi⁴²	n ɜi ⁴²
82	大化流水	雪*	009	nɜi⁴²	nɜi⁴²	n ɜi ⁴²
83	都安高岭	雪*	009	nɜi⁵³	nɜi⁵³	n ɜi ⁵³
84	都安百旺	雪*	009	nɜi⁵³	nɜi⁵³	n ɜi ⁵³
85	上林塘红	雪*	009	θuət³³	θuət³³	θ u/w ə t ³³
86	上林明亮	雪*	009	moːi³⁵	moːi³⁵	m oːi ³⁵
87	马山永州	雪*	009	θiət²²	θiət²²	θ i/j ə t ²²
88	马山白山	雪*	009	nɜi²⁴	nɜi²⁴	n ɜi ²⁴
89	忻城北更	雪*	009	nəi⁴⁵³	nəi⁴⁵³	n əi ⁴⁵³
90	忻城果邃	雪*	009	nɘi⁴⁵³	nɘi⁴⁵³	n ɘi ⁴⁵³
5325	兴宾迁江	雪*	009	su̪ ət³³	suət³³	s u/w ə t ³³
5326	兴宾寺山	雪*	009	nɜi³⁵	nɜi³⁵	n ɜi ³⁵
5327	桂平石龙	雪*	009	nɐi²⁴	nɐi²⁴	n ɐi ²⁴
5328	港北中里	雪*	009	nɜi²⁵	nɜi²⁵	n ɜi ²⁵
5329	武宣黄茆	雪*	009	nɐi⁵³	nɐi⁵³	n ɐi ⁵³
5330	武宣桐岭	雪*	009	nɐi³⁵	nɐi³⁵	n ɐi ³⁵
5331	象州大乐	雪*	009	nɐi⁵⁴ʔ	nɐi⁵⁴ʔ	n ɐi ⁵⁴ʔ/⁵⁴
5332	象州运江	雪*	009	nɐi⁵⁴ʔ	nɐi⁵⁴ʔ	n ɐi ⁵⁴ʔ/⁵⁴
5333	鹿寨四排	雪*	009	nɐi⁵⁴ʔ	nɐi⁵⁴ʔ	n ɐi ⁵⁴ʔ/⁵⁴
5334	鹿寨鹿寨	雪*	009	nɜi⁵⁴ʔ	nɜi⁵⁴ʔ	n ɜi ⁵⁴ʔ/⁵⁴
71	大化岩滩	雾*	008	mɔɜk⁴⁴	mɔɜk⁴⁴	m ɔɜ k ⁴⁴
72	大化流水	雾*	008	mɔ²² lɔ⁴⁴	mɔ²²+lɔ⁴⁴	m ɔ ²² + l ɔ ⁴⁴
73	都安高岭	雾*	008	ʋʊn⁵³ moɐk⁴³	ʋʊn⁵³+moɐk⁴³	ʋ ʊ n ⁵³ + m oɐ k ⁴³
74	都安百旺	雾*	008	lɐp⁵⁵ mɔːʔ³³	lɐp⁵⁵+mɔːʔ³³	l ɐ p ⁵⁵ + m ɔː ʔ ³³
75	上林塘红	雾*	008	mɔu³¹	mɔu³¹	m ɔu ³¹
76	上林明亮	雾*	008	mo⁴¹ lo⁴¹	mo⁴¹+lo⁴¹	m o ⁴¹ + l o ⁴¹
77	马山永州	雾*	008	mɔ³¹ lɔ³³	mɔ³¹+lɔ³³	m ɔ ³¹ + l ɔ ³³
78	马山白山	雾*	008	mɔ²² lɔ²³	mɔ²²+lɔ²³	m ɔ ²² + l ɔ ²³
79	忻城北更	雾*	008	mɔ⁴² lɔ³¹ʔ¹³	mɔ⁴²+lɔ³¹ʔ¹³	m ɔ ⁴² + l ɔ ³¹ʔ¹³/³¹³
80	忻城果邃	雾*	008	lɐp⁵⁵ moɜk³³	lɐp⁵⁵+moɜk³³	l ɐ p ⁵⁵ + m oɜ k ³³
5314	兴宾迁江	雾*	008	mou⁴²	mou⁴²	m ou ⁴²
5315	兴宾寺山	雾*	008	mou³¹	mou³¹	m ou ³¹
5316	桂平石龙	雾*	008	mou⁴³, fu³³	mou⁴³	m ou ⁴³
5317	桂平石龙	雾*	008	mou⁴³, fu³³	+fu³³	f u ³³
5318	港北中里	雾*	008	mou³²	mou³²	m ou ³²
5319	武宣黄茆	雾*	008	mɔu³¹	mɔu³¹	m ɔu ³¹
5320	武宣桐岭	雾*	008	mɔu³¹	mɔu³¹	m ɔu ³¹
5321	象州大乐	雾*	008	mɔːk⁴⁴	mɔːk⁴⁴	m ɔː k ⁴⁴
5322	象州运江	雾*	008	lɜp²² mɔːk⁴⁵	lɜp²²+mɔːk⁴⁵	l ɜ p ²² + m ɔː k ⁴⁵
5323	鹿寨四排	雾*	008	lɐp⁵⁵ moːk⁴⁴	lɐp⁵⁵+moːk⁴⁴	l ɐ p ⁵⁵ + m oː k ⁴⁴
5324	鹿寨鹿寨	雾*	008	mɔk²² hu⁴⁵	mɔk²²+hu⁴⁵	m ɔ k ²² + h u ⁴⁵
3463	大化岩滩	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
3464	大化流水	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
3465	都安高岭	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
3466	都安百旺	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
3467	上林塘红	鞋子	341	haːi²¹	haːi²¹	h aːi ²¹
3468	上林明亮	鞋子	341	haːi²⁴	haːi²⁴	h aːi ²⁴
3469	马山永州	鞋子	341	haːi²¹	haːi²¹	h aːi ²¹
3470	马山白山	鞋子	341	haːi³¹	haːi³¹	h aːi ³¹
3471	忻城北更	鞋子	341	haːi³²	haːi³²	h aːi ³²
3472	忻城果邃	鞋子	341	haːi²¹	haːi²¹	h aːi ²¹
8776	兴宾迁江	鞋子	341	haːi²³²	haːi²³²	h aːi ²³²
8777	兴宾寺山	鞋子	341	haːi²⁴	haːi²⁴	h aːi ²⁴
8778	桂平石龙	鞋子	341	haːi²¹³	haːi²¹³	h aːi ²¹³
8779	港北中里	鞋子	341	haːi²¹³	haːi²¹³	h aːi ²¹³
8780	武宣黄茆	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
8781	武宣桐岭	鞋子	341	haːi²¹³	haːi²¹³	h aːi ²¹³
8782	象州大乐	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
8783	象州运江	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
8784	鹿寨四排	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
8785	鹿寨鹿寨	鞋子	341	haːi²³¹	haːi²³¹	h aːi ²³¹
2800	大化岩滩	额头	275	ȵɐk³⁴ ɕɪn²³¹	ȵɐk³⁴+ɕɪn²³¹	ȵ ɐ k ³⁴ + ɕ ɪ n ²³¹
2801	大化流水	额头	275	na³³ pjaːk⁵⁵	na³³+pjaːk⁵⁵	n a ³³ + p j aː k ⁵⁵
2802	都安高岭	额头	275	ȵɛk²² ɕiən²³¹	ȵɛk²²+ɕiən²³¹	ȵ ɛ k ²² + ɕ i/j ə n ²³¹
2803	都安百旺	额头	275	ȵɛːk²³ siən²³¹	ȵɛːk²³+siən²³¹	ȵ ɛː k ²³ + s i/j ə n ²³¹
2804	上林塘红	额头	275	ȵak³¹	ȵak³¹	ȵ a k ³¹
2805	上林明亮	额头	275	na³³ pjaːk³³	na³³+pjaːk³³	n a ³³ + p j aː k ³³
2806	马山永州	额头	275	na³³ pjaːk⁴⁵	na³³+pjaːk⁴⁵	n a ³³ + p j aː k ⁴⁵
2807	马山白山	额头	275	ȵɛk²² ɕiːn³¹	ȵɛk²²+ɕiːn³¹	ȵ ɛ k ²² + ɕ iː n ³¹
2808	忻城北更	额头	275	ȵak²² ɕien³²	ȵak²²+ɕien³²	ȵ a k ²² + ɕ i/j e n ³²
2809	忻城果邃	额头	275	ȵeak³¹	ȵeak³¹	ȵ ea k ³¹
8099	兴宾迁江	额头	275	ȵeak⁴²	ȵeak⁴²	ȵ ea k ⁴²
8100	兴宾寺山	额头	275	na³³ pˠaːk³³, ȵak²²	na³³+pˠaːk³³	n a ³³ + pˠ aː k ³³
8101	兴宾寺山	额头	275	na³³ pˠaːk³³, ȵak²²	+ȵak²²	ȵ a k ²²
8102	桂平石龙	额头	275	ŋaːk²² kɐu³³	ŋaːk²²+kɐu³³	ŋ aː k ²² + k ɐu ³³
8103	港北中里	额头	275	na³⁴ plaːk³⁴	na³⁴+plaːk³⁴	n a ³⁴ + p l aː k ³⁴
8104	武宣黄茆	额头	275	na³³ pjaːk⁴⁵	na³³+pjaːk⁴⁵	n a ³³ + p j aː k ⁴⁵
8105	武宣桐岭	额头	275	na³³ pˠaːk³³	na³³+pˠaːk³³	n a ³³ + pˠ aː k ³³
8106	象州大乐	额头	275	na³³ pɛ̙ːk⁴⁴	na³³+pɛ̙ːk⁴⁴	n a ³³ + p ɛ̙ː/ɛː k ⁴⁴
8107	象州运江	额头	275	na³³ pˠaːk⁴⁵	na³³+pˠaːk⁴⁵	n a ³³ + pˠ aː k ⁴⁵
8108	鹿寨四排	额头	275	na³³ pjaːk⁴⁴	na³³+pjaːk⁴⁴	n a ³³ + p j aː k ⁴⁴
8109	鹿寨鹿寨	额头	275	na³³ pjaːk⁴⁵	na³³+pjaːk⁴⁵	n a ³³ + p j aː k ⁴⁵
51	大化岩滩	风*	006	ɹʊm²³¹	ɹʊm²³¹	ɹ ʊ m ²³¹
52	大化流水	风*	006	ɹʊm²³¹	ɹʊm²³¹	ɹ ʊ m ²³¹
53	都安高岭	风*	006	ðʊm²³¹	ðʊm²³¹	ð ʊ m ²³¹
54	都安百旺	风*	006	ðʊm²³¹	ðʊm²³¹	ð ʊ m ²³¹
55	上林塘红	风*	006	ɣʊm²¹	ɣʊm²¹	ɣ ʊ m ²¹
56	上林明亮	风*	006	ðɜm²⁴	ðɜm²⁴	ð ɜ m ²⁴
57	马山永州	风*	006	ɹʊm²¹	ɹʊm²¹	ɹ ʊ m ²¹
58	马山白山	风*	006	ɹʊm³¹	ɹʊm³¹	ɹ ʊ m ³¹
59	忻城北更	风*	006	ɣʊm³²	ɣʊm³²	ɣ ʊ m ³²
60	忻城果邃	风*	006	ðʊm²¹	ðʊm²¹	ð ʊ m ²¹
5294	兴宾迁江	风*	006	jəm²³²	jəm²³²	j ə m ²³²
5295	兴宾寺山	风*	006	ɣʊm²⁴	ɣʊm²⁴	ɣ ʊ m ²⁴
5296	桂平石龙	风*	006	lɜm²¹³	lɜm²¹³	l ɜ m ²¹³
5297	港北中里	风*	006	lʊm²¹³	lʊm²¹³	l ʊ m ²¹³
5298	武宣黄茆	风*	006	ɣʌm²³¹	ɣʌm²³¹	ɣ ʌ m ²³¹
5299	武宣桐岭	风*	006	ɣɜm²¹³	ɣɜm²¹³	ɣ ɜ m ²¹³
5300	象州大乐	风*	006	ɣɪm̙  ²³¹	ɣɪm̙²³¹	ɣ ɪ m̙/m ²³¹
5301	象州运江	风*	006	ʝɜm²³¹	ʝɜm²³¹	ʝ ɜ m ²³¹
5302	鹿寨四排	风*	006	jɪm²³¹	jɪm²³¹	j ɪ m ²³¹
5303	鹿寨鹿寨	风*	006	jʊm²³¹	jʊm²³¹	j ʊ m ²³¹
1745	大化岩滩	飞*	173	ʔbɪn⁴²	ʔbɪn⁴²	ˀb ɪ n ⁴²
1746	大化流水	飞*	173	ʔbɪn⁴²	ʔbɪn⁴²	ˀb ɪ n ⁴²
1747	都安高岭	飞*	173	ʔbɪn⁵³	ʔbɪn⁵³	ˀb ɪ n ⁵³
1748	都安百旺	飞*	173	ʔbɪn⁵³	ʔbɪn⁵³	ˀb ɪ n ⁵³
1749	上林塘红	飞*	173	ʔbin³⁴³	ʔbin³⁴³	ˀb i n ³⁴³
1750	上林明亮	飞*	173	ʔbɪn³⁵	ʔbɪn³⁵	ˀb ɪ n ³⁵
1751	马山永州	飞*	173	ʔbin²¹⁴	ʔbin²¹⁴	ˀb i n ²¹⁴
1752	马山白山	飞*	173	ʔbɪn²⁴	ʔbɪn²⁴	ˀb ɪ n ²⁴
1753	忻城北更	飞*	173	ʔbin⁴⁵³	ʔbin⁴⁵³	ˀb i n ⁴⁵³
1754	忻城果邃	飞*	173	ʔbin⁴⁵³	ʔbin⁴⁵³	ˀb i n ⁴⁵³
7029	兴宾迁江	飞*	173	ʔbɪn³⁵³	ʔbɪn³⁵³	ˀb ɪ n ³⁵³
7030	兴宾寺山	飞*	173	ʔbɯn³⁵	ʔbɯn³⁵	ˀb ɯ n ³⁵
7031	桂平石龙	飞*	173	ʔbɪn²⁴	ʔbɪn²⁴	ˀb ɪ n ²⁴
7032	港北中里	飞*	173	ʔbin²⁵	ʔbin²⁵	ˀb i n ²⁵
7033	武宣黄茆	飞*	173	ʔbɪn⁵³	ʔbɪn⁵³	ˀb ɪ n ⁵³
7034	武宣桐岭	飞*	173	ʔbɜn³⁵	ʔbɜn³⁵	ˀb ɜ n ³⁵
7035	象州大乐	飞*	173	ʔbɪn̙ ̥⁵⁴ʔ	ʔbɪn̥⁵⁴ʔ	ˀb ɪ n̥ ⁵⁴ʔ/⁵⁴
7036	象州运江	飞*	173	ɓɪn̥⁵⁴ʔ	ɓɪn̥⁵⁴ʔ	ɓ ɪ n̥ ⁵⁴ʔ/⁵⁴
7037	鹿寨四排	飞*	173	ɓɪn̥⁵⁴ʔ	ɓɪn̥⁵⁴ʔ	ɓ ɪ n̥ ⁵⁴ʔ/⁵⁴
7038	鹿寨鹿寨	飞*	173	ɓɯn⁵⁴ʔ	ɓɯn⁵⁴ʔ	ɓ ɯ n ⁵⁴ʔ/⁵⁴
3102	大化岩滩	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
3103	大化流水	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
3104	都安高岭	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
3105	都安百旺	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
3106	上林塘红	饭	305	ŋaːi²¹	ŋaːi²¹	ŋ aːi ²¹
3107	上林明亮	饭	305	hɐu³¹ sɔk²²	hɐu³¹+sɔk²²	h ɐu ³¹ + s ɔ k ²²
3108	马山永州	饭	305	hɐu³³	hɐu³³	h ɐu ³³
3109	马山白山	饭	305	hɐu²³	hɐu²³	h ɐu ²³
3110	忻城北更	饭	305	ŋaːi³²	ŋaːi³²	ŋ aːi ³²
3111	忻城果邃	饭	305	ŋaːi²¹	ŋaːi²¹	ŋ aːi ²¹
8414	兴宾迁江	饭	305	ŋaːi²³²	ŋaːi²³²	ŋ aːi ²³²
8415	兴宾寺山	饭	305	ŋaːi²⁴	ŋaːi²⁴	ŋ aːi ²⁴
8416	桂平石龙	饭	305	ŋaːi²¹³	ŋaːi²¹³	ŋ aːi ²¹³
8417	港北中里	饭	305	ŋaːi²¹³	ŋaːi²¹³	ŋ aːi ²¹³
8418	武宣黄茆	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
8419	武宣桐岭	饭	305	ŋaːi²¹³	ŋaːi²¹³	ŋ aːi ²¹³
8420	象州大乐	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
8421	象州运江	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
8422	鹿寨四排	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
8423	鹿寨鹿寨	饭	305	ŋaːi²³¹	ŋaːi²³¹	ŋ aːi ²³¹
4386	大化岩滩	饱	430	ʔɪm⁴⁴	ʔɪm⁴⁴	ʔ ɪ m ⁴⁴
4387	大化流水	饱	430	ʔɪm⁴⁴	ʔɪm⁴⁴	ʔ ɪ m ⁴⁴
4388	都安高岭	饱	430	ʔɪm⁴³³	ʔɪm⁴³³	ʔ ɪ m ⁴³³
4389	都安百旺	饱	430	ʔɪm³³	ʔɪm³³	ʔ ɪ m ³³
4390	上林塘红	饱	430	ɣaŋ⁴⁵³, ȵim³³	ɣaŋ⁴⁵³	ɣ a ŋ ⁴⁵³
4391	上林塘红	饱	430	ɣaŋ⁴⁵³, ȵim³³	+ȵim³³	ȵ i m ³³
4392	上林明亮	饱	430	ȵɜm⁴⁵³	ȵɜm⁴⁵³	ȵ ɜ m ⁴⁵³
4393	马山永州	饱	430	ʔim⁴⁵	ʔim⁴⁵	ʔ i m ⁴⁵
4394	马山白山	饱	430	ȵɪm⁴⁴	ȵɪm⁴⁴	ȵ ɪ m ⁴⁴
4395	忻城北更	饱	430	ʔim⁴⁴	ʔim⁴⁴	ʔ i m ⁴⁴
4396	忻城果邃	饱	430	ʔim³³	ʔim³³	ʔ i m ³³
9665	兴宾迁江	饱	430	ȵɪm⁵⁵³	ȵɪm⁵⁵³	ȵ ɪ m ⁵⁵³
9666	兴宾寺山	饱	430	ȵɪm⁵⁵	ȵɪm⁵⁵	ȵ ɪ m ⁵⁵
9667	桂平石龙	饱	430	ʔjɪm⁴⁵	ʔjɪm⁴⁵	ʔ j ɪ m ⁴⁵
9668	港北中里	饱	430	ʔim⁵⁵	ʔim⁵⁵	ʔ i m ⁵⁵
9669	武宣黄茆	饱	430	ʔɪm⁴⁵	ʔɪm⁴⁵	ʔ ɪ m ⁴⁵
9670	武宣桐岭	饱	430	ʔȵɜm⁵⁵	ʔȵɜm⁵⁵	ˀȵ ɜ m ⁵⁵
9671	象州大乐	饱	430	ʔȵɪm⁴⁵	ʔȵɪm⁴⁵	ˀȵ ɪ m ⁴⁵
9672	象州运江	饱	430	ʔɪm⁴⁵	ʔɪm⁴⁵	ʔ ɪ m ⁴⁵
9673	鹿寨四排	饱	430	ʔɪm⁴⁵	ʔɪm⁴⁵	ʔ ɪ m ⁴⁵
9674	鹿寨鹿寨	饱	430	ʔʊm⁴⁵	ʔʊm⁴⁵	ʔ ʊ m ⁴⁵
1444	大化岩滩	饿*	144	ʔjɯːk⁴⁴	ʔjɯːk⁴⁴	ʔ j ɯː k ⁴⁴
1445	大化流水	饿*	144	ʔjɯːk⁵⁵	ʔjɯːk⁵⁵	ʔ j ɯː k ⁵⁵
1446	都安高岭	饿*	144	ʔjɯːk⁴³	ʔjɯːk⁴³	ʔ j ɯː k ⁴³
1447	都安百旺	饿*	144	ʔjɯːk³³	ʔjɯːk³³	ʔ j ɯː k ³³
1448	上林塘红	饿*	144	ʔjəːk³³	ʔjəːk³³	ʔ j əː k ³³
1449	上林明亮	饿*	144	jɤːk³³	jɤːk³³	j ɤː k ³³
1450	马山永州	饿*	144	ʔjuɜk⁴⁵	ʔjuɜk⁴⁵	ʔ ju/ɥ ɜ k ⁴⁵
1451	马山白山	饿*	144	ʔjɯːk⁴⁴	ʔjɯːk⁴⁴	ʔ j ɯː k ⁴⁴
1452	忻城北更	饿*	144	jɯək³³	jɯək³³	j ɯ/w ə k ³³
1453	忻城果邃	饿*	144	jɯːk³³	jɯːk³³	j ɯː k ³³
6719	兴宾迁江	饿*	144	ʔjɯːk³³	ʔjɯːk³³	ʔ j ɯː k ³³
6720	兴宾寺山	饿*	144	ʔjɯːk³³	ʔjɯːk³³	ʔ j ɯː k ³³
6721	桂平石龙	饿*	144	ʔiɯk⁵⁵	ʔiɯk⁵⁵	ʔ i/j ɯ k ⁵⁵
6722	港北中里	饿*	144	ʔiɤk³⁴	ʔiɤk³⁴	ʔ iɤ k ³⁴
6723	武宣黄茆	饿*	144	jɯːk⁴⁵	jɯːk⁴⁵	j ɯː k ⁴⁵
6724	武宣桐岭	饿*	144	ʔiɤk³³	ʔiɤk³³	ʔ iɤ k ³³
6725	象州大乐	饿*	144	ʔiːk⁵⁵	ʔiːk⁵⁵	ʔ iː k ⁵⁵
6726	象州运江	饿*	144	ʔiːk⁴⁵	ʔiːk⁴⁵	ʔ iː k ⁴⁵
6727	鹿寨四排	饿*	144	ʔiːk⁴⁴	ʔiːk⁴⁴	ʔ iː k ⁴⁴
6728	鹿寨鹿寨	饿*	144	jɤːk⁴⁵	jɤːk⁴⁵	j ɤː k ⁴⁵
2409	大化岩滩	香蕉	236	cjoːi⁴⁵³	cjoːi⁴⁵³	c j oːi ⁴⁵³
2410	大化流水	香蕉	236	cjoːi⁵⁵³	cjoːi⁵⁵³	c j oːi ⁵⁵³
2411	都安高岭	香蕉	236	kjoːi³⁴¹	kjoːi³⁴¹	k j oːi ³⁴¹
2412	都安百旺	香蕉	236	kjoːi⁴⁵⁴	kjoːi⁴⁵⁴	k j oːi ⁴⁵⁴
2413	上林塘红	香蕉	236	jəŋ³³ ɕiou³¹	jəŋ³³+ɕiou³¹	j ə ŋ ³³ + ɕ i/j ou ³¹
2414	上林明亮	香蕉	236	lɤk²² kjoɜi³³	lɤk²²+kjoɜi³³	l ɤ k ²² + k j oɜi/oi ³³
2415	马山永州	香蕉	236	lɤk²² coːi³³	lɤk²²+coːi³³	l ɤ k ²² + c oːi ³³
2416	马山白山	香蕉	236	lɯk²² kjoːi⁴⁵	lɯk²²+kjoːi⁴⁵	l ɯ k ²² + k j oːi ⁴⁵
2417	忻城北更	香蕉	236	kjɔːi³⁴³	kjɔːi³⁴³	k j ɔːi ³⁴³
2418	忻城果邃	香蕉	236	kjoːi³⁴³	kjoːi³⁴³	k j oːi ³⁴³
7703	兴宾迁江	香蕉	236	jaːŋ³³ ɕiou³³, kjoːi	jaːŋ³³+ɕiou³³	j aː ŋ ³³ + ɕ i/j ou ³³
7704	兴宾迁江	香蕉	236	jaːŋ³³ ɕiou³³, kjoːi	+kjoːi	k j oːi
7705	兴宾寺山	香蕉	236	coːi³³	coːi³³	c oːi ³³
7706	桂平石龙	香蕉	236	lɤk²² koːi³³	lɤk²²+koːi³³	l ɤ k ²² + k oːi ³³
7707	港北中里	香蕉	236	lɤk²² kloːi³⁴	lɤk²²+kloːi³⁴	l ɤ k ²² + k l oːi ³⁴
7708	武宣黄茆	香蕉	236	hiaŋ⁴⁵ tɕiau⁴⁵	hiaŋ⁴⁵+tɕiau⁴⁵	h i/j a ŋ ⁴⁵ + tɕ i/j au ⁴⁵
7709	武宣桐岭	香蕉	236	jaːŋ³³ tɕeɜu³³	jaːŋ³³+tɕeɜu³³	j aː ŋ ³³ + tɕ eɜu/eu ³³
7710	象州大乐	香蕉	236	mak²² koːi⁵³	mak²²+koːi⁵³	m a k ²² + k oːi ⁵³
7711	象州运江	香蕉	236	pa²² tɕeːu⁴⁵	pa²²+tɕeːu⁴⁵	p a ²² + tɕ eːu ⁴⁵
7712	鹿寨四排	香蕉	236	jaːŋ⁴⁴ tɕiɐu⁴⁴	jaːŋ⁴⁴+tɕiɐu⁴⁴	j aː ŋ ⁴⁴ + tɕ i/j ɐu ⁴⁴
7713	鹿寨鹿寨	香蕉	236	jaːŋ⁴⁵ tsiau⁴⁵	jaːŋ⁴⁵+tsiau⁴⁵	j aː ŋ ⁴⁵ + ts i/j au ⁴⁵
2510	大化岩滩	马	246	ma²⁴	ma²⁴	m a ²⁴
2511	大化流水	马	246	ma³⁴⁴	ma³⁴⁴	m a ³⁴⁴
2512	都安高岭	马	246	ma²¹⁴	ma²¹⁴	m a ²¹⁴
2513	都安百旺	马	246	ma²¹⁴	ma²¹⁴	m a ²¹⁴
2514	上林塘红	马	246	ma⁴²ʔ¹³	ma⁴²ʔ¹³	m a ⁴²ʔ¹³/⁴²³
2515	上林明亮	马	246	ma³¹	ma³¹	m a ³¹
2516	马山永州	马	246	ma³³	ma³³	m a ³³
2517	马山白山	马	246	ma²³	ma²³	m a ²³
2518	忻城北更	马	246	ma³¹ʔ¹³	ma³¹ʔ¹³	m a ³¹ʔ¹³/³¹³
2519	忻城果邃	马	246	ma²¹⁴	ma²¹⁴	m a ²¹⁴
7804	兴宾迁江	马	246	ma²¹	ma²¹	m a ²¹
7805	兴宾寺山	马	246	ma⁵³⁴	ma⁵³⁴	m a ⁵³⁴
7806	桂平石龙	马	246	ma²¹	ma²¹	m a ²¹
7807	港北中里	马	246	ma³²³	ma³²³	m a ³²³
7808	武宣黄茆	马	246	ma²¹⁴	ma²¹⁴	m a ²¹⁴
7809	武宣桐岭	马	246	ma²¹	ma²¹	m a ²¹
7810	象州大乐	马	246	ma²¹⁴	ma²¹⁴	m a ²¹⁴
7811	象州运江	马	246	ma²¹⁴	ma²¹⁴	m a ²¹⁴
7812	鹿寨四排	马	246	ma²¹⁴	ma²¹⁴	m a ²¹⁴
7813	鹿寨鹿寨	马	246	ma²¹⁴	ma²¹⁴	m a ²¹⁴
4481	大化岩滩	骂	439	vɛət⁴⁴	vɛət⁴⁴	v ɛə t ⁴⁴
4482	大化流水	骂	439	ʔda⁴⁴, wɛːt⁵⁵	ʔda⁴⁴	ˀd a ⁴⁴
4483	大化流水	骂	439	ʔda⁴⁴, wɛːt⁵⁵	+wɛːt⁵⁵	w ɛː t ⁵⁵
4484	都安高岭	骂	439	ʋeat⁴³	ʋeat⁴³	ʋ ea t ⁴³
4485	都安百旺	骂	439	ʋɛːt³³	ʋɛːt³³	ʋ ɛː t ³³
4486	上林塘红	骂	439	wɛ:t³³	wɛ:t³³	w ɛː t ³³
4487	上林明亮	骂	439	ʔweːn³⁵	ʔweːn³⁵	ʔ w eː n ³⁵
4488	马山永州	骂	439	ʔda⁴⁵	ʔda⁴⁵	ˀd a ⁴⁵
4489	马山白山	骂	439	kwi⁴⁵	kwi⁴⁵	k w i ⁴⁵
4490	忻城北更	骂	439	ʋɛːt³³	ʋɛːt³³	ʋ ɛː t ³³
4491	忻城果邃	骂	439	ʋeət³³	ʋeət³³	ʋ eə t ³³
9759	兴宾迁江	骂	439	ʔda⁵⁵³	ʔda⁵⁵³	ˀd a ⁵⁵³
9760	兴宾寺山	骂	439	ʔda⁵⁵	ʔda⁵⁵	ˀd a ⁵⁵
9761	桂平石龙	骂	439	tiːu³³	tiːu³³	t iːu ³³
9762	港北中里	骂	439	ʔda⁵⁵	ʔda⁵⁵	ˀd a ⁵⁵
9763	武宣黄茆	骂	439	ʔda⁴⁵	ʔda⁴⁵	ˀd a ⁴⁵
9764	武宣桐岭	骂	439	ʔda⁵⁵	ʔda⁵⁵	ˀd a ⁵⁵
9765	象州大乐	骂	439	hɔːŋ²³¹	hɔːŋ²³¹	h ɔː ŋ ²³¹
9766	象州运江	骂	439	ɗa⁴⁵	ɗa⁴⁵	ɗ a ⁴⁵
9767	鹿寨四排	骂	439	ɗa⁴⁵	ɗa⁴⁵	ɗ a ⁴⁵
9768	鹿寨鹿寨	骂	439	ɗa⁴⁵	ɗa⁴⁵	ɗ a ⁴⁵
4556	大化岩滩	骑	446	kwei³¹	kwei³¹	k w ei ³¹
4557	大化流水	骑	446	kɯei²⁴	kɯei²⁴	k ɯ/w ei ²⁴
4558	都安高岭	骑	446	kuːi³¹	kuːi³¹	k uːi ³¹
4559	都安百旺	骑	446	kɯei³¹	kɯei³¹	k ɯ/w ei ³¹
4560	上林塘红	骑	446	kɯəi³¹	kɯəi³¹	k ɯ/w əi ³¹
4561	上林明亮	骑	446	koːi⁴¹	koːi⁴¹	k oːi ⁴¹
4562	马山永州	骑	446	kuəi³¹	kuəi³¹	k u/w əi ³¹
4563	马山白山	骑	446	kuːi²¹	kuːi²¹	k uːi ²¹
4564	忻城北更	骑	446	kɯəi⁴²	kɯəi⁴²	k ɯ/w əi ⁴²
4565	忻城果邃	骑	446	kɯːi³¹	kɯːi³¹	k ɯːi ³¹
9831	兴宾迁江	骑	446	kuei⁴²	kuei⁴²	k u/w ei ⁴²
9832	兴宾寺山	骑	446	kɯːi³¹	kɯːi³¹	k ɯːi ³¹
9833	桂平石龙	骑	446	kui⁴³	kui⁴³	k u/w i ⁴³
9834	港北中里	骑	446	kwi³²	kwi³²	k w i ³²
9835	武宣黄茆	骑	446	çɯːi³¹	çɯːi³¹	ç ɯːi ³¹
9836	武宣桐岭	骑	446	cuːi³¹	cuːi³¹	c uːi ³¹
